"Fotografin","Architekt, Künstler","Bezeichnung Gebäude/Ort","Ortsangabe, Straßenangabe","Systematik","Besitz","Dateiname","Anzahl Kontaktabzüge je Karteikarte","Datum der Inventarisierung","Creditline","Motiv Inhalt","Entstehungsjahr","original_filename","flickr_id","url_t","url_s","url_sq","url_m","url_o","pathalias","title","Breitengrad","Längengrad","Radius "
"Gisela Dutschmann (*1933)","Emil Leibold, Urheber/in (Offenbach 1905 - 1996 Berlin)
 ","Ministerium für Außenhandel und Innerdeutschen Handel (ab 1967 Ministerium für Außenwirtschaft)","Berlin, Mitte, Unter den Linden","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","159000.jpg",3,"11/01/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Neubau in Ausführung
Verwaltungsgebäude
Ministerium für Außenhandel und Innerdeutschen Handel (ab 1967 Ministerium für Außenwirtschaft)
Baustelle
Bauzaun
Baugerüst
Stahlbetonskelettbauweise
Traktor",1965,"159000.jpg",13561535563,"https://farm8.staticflickr.com/7358/13561535563_ee57768da1_t.jpg","https://farm8.staticflickr.com/7358/13561535563_ee57768da1_m.jpg","https://farm8.staticflickr.com/7358/13561535563_ee57768da1_s.jpg","https://farm8.staticflickr.com/7358/13561535563_ee57768da1.jpg","https://farm8.staticflickr.com/7358/13561535563_1a03126144_o.jpg","okfde",159000,"52.517351 ","13.387727",35
"Gisela Dutschmann (*1933)","Emil Leibold, Urheber/in (Offenbach 1905 - 1996 Berlin)
 ","Ministerium für Außenhandel und Innerdeutschen Handel (ab 1967 Ministerium für Außenwirtschaft)","Berlin, Mitte, Unter den Linden","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","159003.jpg",3,"11/01/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Neubau
Verwaltungsgebäude
Ministerium für Außenhandel und Innerdeutschen Handel (ab 1967 Ministerium für Außenwirtschaft)
Parkplätze
PKWs u.a. Trabant, Wolga GAZ-21
Café
Straßenlaternen
Passanten",1966,"159003.jpg",13561465505,"https://farm8.staticflickr.com/7459/13561465505_75bc62593e_t.jpg","https://farm8.staticflickr.com/7459/13561465505_75bc62593e_m.jpg","https://farm8.staticflickr.com/7459/13561465505_75bc62593e_s.jpg","https://farm8.staticflickr.com/7459/13561465505_75bc62593e.jpg","https://farm8.staticflickr.com/7459/13561465505_c98090e7b9_o.jpg","okfde",159003,"52.517351 ","13.387727",35
"Gisela Dutschmann (*1933)","Emil Leibold, Urheber/in (Offenbach 1905 - 1996 Berlin)
 ","Ministerium für Außenhandel und Innerdeutschen Handel (ab 1967 Ministerium für Außenwirtschaft)","Berlin, Mitte, Unter den Linden","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","159004.jpg",6,"11/01/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Neubau
Verwaltungsgebäude
Ministerium für Außenhandel und Innerdeutschen Handel (ab 1967 Ministerium für Außenwirtschaft)
Parkplatz
PKWs u.a. Trabant, Wolga GAZ-21, Moskwitsch-402
Straßenlaternen
Passanten",1967,"159004.jpg",13561460175,"https://farm3.staticflickr.com/2877/13561460175_72a6a6914d_t.jpg","https://farm3.staticflickr.com/2877/13561460175_72a6a6914d_m.jpg","https://farm3.staticflickr.com/2877/13561460175_72a6a6914d_s.jpg","https://farm3.staticflickr.com/2877/13561460175_72a6a6914d.jpg","https://farm3.staticflickr.com/2877/13561460175_e268154d19_o.jpg","okfde",159004,"52.517351 ","13.387727",35
"Gisela Dutschmann (*1933)","Emil Leibold, Urheber/in (Offenbach 1905 - 1996 Berlin)
 ","Ministerium für Außenhandel und Innerdeutschen Handel (ab 1967 Ministerium für Außenwirtschaft)","Berlin, Mitte, Unter den Linden","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","159005.jpg",3,"11/01/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Neubau
Verwaltungsgebäude
Ministerium für Außenhandel und Innerdeutschen Handel (ab 1967 Ministerium für Außenwirtschaft)
Café
Parkplatz
PKWs 
Motorräder
Blumenkübel
Straßenlaternen
Passanten",1965,"159005.jpg",13561809624,"https://farm8.staticflickr.com/7058/13561809624_189bfb0b1e_t.jpg","https://farm8.staticflickr.com/7058/13561809624_189bfb0b1e_m.jpg","https://farm8.staticflickr.com/7058/13561809624_189bfb0b1e_s.jpg","https://farm8.staticflickr.com/7058/13561809624_189bfb0b1e.jpg","https://farm8.staticflickr.com/7058/13561809624_c7c578a276_o.jpg","okfde",159005,"52.517351 ","13.387727",35
"Gisela Dutschmann (*1933)","Emil Leibold, Urheber/in (Offenbach 1905 - 1996 Berlin)
 ","Ministerium für Außenhandel und Innerdeutschen Handel (ab 1967 Ministerium für Außenwirtschaft)","Berlin, Mitte, Unter den Linden/Neustädtische Kirchstraße/Mittelstraße","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","159007.jpg",4,"11/01/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Neubau
Verwaltungsgebäude
Ministerium für Außenhandel und Innerdeutschen Handel (ab 1967 Ministerium für Außenwirtschaft)
Erdarbeiten
Parkplatz
PKWs u.a. Moskwitsch-412
Grünfläche
Straßenlaternen
Passanten",1970,"159007.jpg",13561447935,"https://farm3.staticflickr.com/2817/13561447935_2bb78f5ecb_t.jpg","https://farm3.staticflickr.com/2817/13561447935_2bb78f5ecb_m.jpg","https://farm3.staticflickr.com/2817/13561447935_2bb78f5ecb_s.jpg","https://farm3.staticflickr.com/2817/13561447935_2bb78f5ecb.jpg","https://farm3.staticflickr.com/2817/13561447935_9eb00965ea_o.jpg","okfde",159007,"52.517351 ","13.387727",35
"Gisela Dutschmann (*1933)","Emil Leibold, Urheber/in (Offenbach 1905 - 1996 Berlin)
 ","Ministerium für Außenhandel und Innerdeutschen Handel (ab 1967 Ministerium für Außenwirtschaft)","Berlin, Mitte, Unter den Linden","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","159008.jpg",3,"11/01/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Neubau
Verwaltungsgebäude
Ministerium für Außenhandel und Innerdeutschen Handel (ab 1967 Ministerium für Außenwirtschaft)
Café
Parkplatz
PKWs 
Grünfläche
Straßenlaternen
Passanten",1965,"159008.jpg",13561443355,"https://farm8.staticflickr.com/7246/13561443355_3da9d5a4f7_t.jpg","https://farm8.staticflickr.com/7246/13561443355_3da9d5a4f7_m.jpg","https://farm8.staticflickr.com/7246/13561443355_3da9d5a4f7_s.jpg","https://farm8.staticflickr.com/7246/13561443355_3da9d5a4f7.jpg","https://farm8.staticflickr.com/7246/13561443355_4e3edbab93_o.jpg","okfde",159008,"52.517351 ","13.387727",35
"Gisela Dutschmann (*1933)","Carl Gotthard Langhans, Urheber/in (Landeshut Grüneiche bei Breslau)
Johann Gottfried Schadow, Urheber/in (Berlin 1764 - 1850 Berlin)
 ","Brandenburger Tor","Berlin, Mitte, Unter den Linden/Pariser Platz","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","159023.jpg",21,"11/01/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Altbauten
Brandenburger Tor (Architekt: Carl Gotthard Langhans) nach der Rekonstruktion
Figürliche Bronzeskulptur (Johann Gottfried Schadow)
Quadriga 
Bronzefigur
Klassizismus
Grenzgebiet
Ansicht von Osten
Grünfläche
Straßenlaternen",1960,"159023.jpg",13561437945,"https://farm6.staticflickr.com/5289/13561437945_0c4b611d82_t.jpg","https://farm6.staticflickr.com/5289/13561437945_0c4b611d82_m.jpg","https://farm6.staticflickr.com/5289/13561437945_0c4b611d82_s.jpg","https://farm6.staticflickr.com/5289/13561437945_0c4b611d82.jpg","https://farm6.staticflickr.com/5289/13561437945_fe9866d18c_o.jpg","okfde",159023,"52.516268","13.377624 ",60
"Gisela Dutschmann (*1933)","Carl Gotthard Langhans, Urheber/in (Landeshut Grüneiche bei Breslau)
Johann Gottfried Schadow, Urheber/in (Berlin 1764 - 1850 Berlin)
 ","Brandenburger Tor","Berlin, Mitte, Unter den Linden/Pariser Platz","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","159025.jpg",3,"11/01/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Altbauten
Brandenburger Tor (Architekt: Carl Gotthard Langhans) nach der Rekonstruktion
Figürliche Bronzeskulptur (Johann Gottfried Schadow)
Quadriga 
Klassizismus
Grenzgebiet
Ansicht von Osten
Grünfläche
Straßenlaterne
Fahne
Im Hintergrund Siegessäule
West-Berlin",1965,"159025.jpg",13561494723,"https://farm3.staticflickr.com/2878/13561494723_ce9bf39d72_t.jpg","https://farm3.staticflickr.com/2878/13561494723_ce9bf39d72_m.jpg","https://farm3.staticflickr.com/2878/13561494723_ce9bf39d72_s.jpg","https://farm3.staticflickr.com/2878/13561494723_ce9bf39d72.jpg","https://farm3.staticflickr.com/2878/13561494723_57f547d9a2_o.jpg","okfde",159025,"52.516268","13.377624 ",60
"Gisela Dutschmann (*1933)","Carl Gotthard Langhans, Urheber/in (Landeshut Grüneiche bei Breslau)
Johann Gottfried Schadow, Urheber/in (Berlin 1764 - 1850 Berlin)
 ","Brandenburger Tor","Berlin, Mitte, Unter den Linden/Pariser Platz","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","159026.jpg",3,"11/01/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Altbauten
Brandenburger Tor (Architekt: Carl Gotthard Langhans) nach der Rekonstruktion
Figürliche Bronzeskulptur (Johann Gottfried Schadow)
Quadriga 
Bronzefigur
Klassizismus
Grenzgebiet
Ansicht von Osten
Grünfläche
Straßenlaterne
Fahne
Im Hintergrund Siegessäule
West-Berlin",1965,"159026.jpg",13561425095,"https://farm8.staticflickr.com/7132/13561425095_c7559fb226_t.jpg","https://farm8.staticflickr.com/7132/13561425095_c7559fb226_m.jpg","https://farm8.staticflickr.com/7132/13561425095_c7559fb226_s.jpg","https://farm8.staticflickr.com/7132/13561425095_c7559fb226.jpg","https://farm8.staticflickr.com/7132/13561425095_c48dc8f786_o.jpg","okfde",159026,"52.516268","13.377624 ",60
"Gisela Dutschmann (*1933)","Emil Leibold, Urheber/in (Offenbach 1905 - 1996 Berlin)
 ","Ministerium für Außenhandel und Innerdeutschen Handel (ab 1967 Ministerium für Außenwirtschaft)","Berlin, Mitte, Unter den Linden","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","159089.jpg",2,"11/03/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Neubau in Ausführung
Verwaltungsgebäude
Ministerium für Außenhandel und Innerdeutschen Handel (ab 1967 Ministerium für Außenwirtschaft)
Baustelle
Fundamentarbeiten
Erdarbeiten
Stahlbetonskelettbauweise
Betonfertigteile
Turmdrehkräne",1963,"159089.jpg",13561421005,"https://farm6.staticflickr.com/5288/13561421005_981f2bc3b7_t.jpg","https://farm6.staticflickr.com/5288/13561421005_981f2bc3b7_m.jpg","https://farm6.staticflickr.com/5288/13561421005_981f2bc3b7_s.jpg","https://farm6.staticflickr.com/5288/13561421005_981f2bc3b7.jpg","https://farm6.staticflickr.com/5288/13561421005_de2b0c5310_o.jpg","okfde",159089,"52.517351 ","13.387727",35
"Gisela Dutschmann (*1933)","Emil Leibold, Urheber/in (Offenbach 1905 - 1996 Berlin)
 ","Ministerium für Außenhandel und Innerdeutschen Handel (ab 1967 Ministerium für Außenwirtschaft)","Berlin, Mitte, Unter den Linden","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","159091.jpg",1,"11/03/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Neubau in Ausführung
Verwaltungsgebäude
Ministerium für Außenhandel und Innerdeutschen Handel (ab 1967 Ministerium für Außenwirtschaft)
Baustelle
Fundamentarbeiten
Erdarbeiten
Stahlbetonskelettbauweise
Baugerüst
PKW Wartburg",1964,"159091.jpg",13561772254,"https://farm8.staticflickr.com/7364/13561772254_459f6a5ebe_t.jpg","https://farm8.staticflickr.com/7364/13561772254_459f6a5ebe_m.jpg","https://farm8.staticflickr.com/7364/13561772254_459f6a5ebe_s.jpg","https://farm8.staticflickr.com/7364/13561772254_459f6a5ebe.jpg","https://farm8.staticflickr.com/7364/13561772254_bd86b2b17b_o.jpg","okfde",159091,"52.517351 ","13.387727",35
"Gisela Dutschmann (*1933)","Emil Leibold, Urheber/in (Offenbach 1905 - 1996 Berlin)
 ","Ministerium für Außenhandel und Innerdeutschen Handel (ab 1967 Ministerium für Außenwirtschaft)","Berlin, Mitte, Unter den Linden","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","159092.jpg",2,"11/03/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Neubau in Ausführung
Verwaltungsgebäude
Ministerium für Außenhandel und Innerdeutschen Handel (ab 1967 Ministerium für Außenwirtschaft)
Baustelle
Stahlbetonskelettbauweise
Baugerüst
Turmdrehkräne
Im Hintergrund Altbebauung
Turm: Dorotheenstädtische Kirche
Teilruine",1963,"159092.jpg",13561767954,"https://farm8.staticflickr.com/7409/13561767954_5891242187_t.jpg","https://farm8.staticflickr.com/7409/13561767954_5891242187_m.jpg","https://farm8.staticflickr.com/7409/13561767954_5891242187_s.jpg","https://farm8.staticflickr.com/7409/13561767954_5891242187.jpg","https://farm8.staticflickr.com/7409/13561767954_1b44d2dcde_o.jpg","okfde",159092,"52.517351 ","13.387727",35
"Gisela Dutschmann (*1933)","Unbekannt
 ","Bürohaus","Berlin, Mitte, Unter den Linden","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","159273.jpg",2,"11/10/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Straßenabwicklung
Neubau, teilweise in Ausführung
Verwaltungsgebäude
Baustelle 
Bauzaun
Lückenschließung
Parkplatz
PKWs,Trabant, F 9
Straßenlaterne
Passanten",1962,"159273.jpg",13561472623,"https://farm3.staticflickr.com/2839/13561472623_89200b9643_t.jpg","https://farm3.staticflickr.com/2839/13561472623_89200b9643_m.jpg","https://farm3.staticflickr.com/2839/13561472623_89200b9643_s.jpg","https://farm3.staticflickr.com/2839/13561472623_89200b9643.jpg","https://farm3.staticflickr.com/2839/13561472623_2cfe374870_o.jpg","okfde",159273,"52.516975","13.387960",30
"Gisela Dutschmann (*1933)","Unbekannt
 ","Bürohaus","Berlin, Mitte, Unter den Linden","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","159274.jpg",2,"11/10/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Straßenabwicklung
Neubau 
Lückenschließung
Verwaltungsgebäude
Schaufenster
Werbung
Passanten",1963,"159274.jpg",13561402125,"https://farm4.staticflickr.com/3730/13561402125_5897ff23f6_t.jpg","https://farm4.staticflickr.com/3730/13561402125_5897ff23f6_m.jpg","https://farm4.staticflickr.com/3730/13561402125_5897ff23f6_s.jpg","https://farm4.staticflickr.com/3730/13561402125_5897ff23f6.jpg","https://farm4.staticflickr.com/3730/13561402125_a83acb60a3_o.jpg","okfde",159274,"52.516975","13.387960",30
"Gisela Dutschmann (*1933)","Unbekannt
 ","Bürohaus","Berlin, Mitte, Unter den Linden","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","159276.jpg",2,"11/10/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Straßenabwicklung
Neubau 
Lückenschließung
Verwaltungsgebäude
Parkplatz
PKWs u.a. VW Käfer
Motorrad
Passanten",1963,"159276.jpg",13561459513,"https://farm4.staticflickr.com/3812/13561459513_f2b5d79398_t.jpg","https://farm4.staticflickr.com/3812/13561459513_f2b5d79398_m.jpg","https://farm4.staticflickr.com/3812/13561459513_f2b5d79398_s.jpg","https://farm4.staticflickr.com/3812/13561459513_f2b5d79398.jpg","https://farm4.staticflickr.com/3812/13561459513_1254e4653c_o.jpg","okfde",159276,"52.516975","13.387960",30
"Gisela Dutschmann (*1933)","Unbekannt
 ","Haus der FDJ","Berlin, Mitte, Unter den Linden","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","159280.jpg",1,"11/10/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Haus der FDJ 
""Freie Deutsche Jugend""
Verwaltungsgebäude
Emblem der FDJ
Wappen
Fahne
Propaganda
Neubau
Lückenschließung
Parkplatz
PKWs 
Motorrad
Straßenlaterne
Passanten",1967,"159280.jpg",13561453033,"https://farm3.staticflickr.com/2905/13561453033_79196db696_t.jpg","https://farm3.staticflickr.com/2905/13561453033_79196db696_m.jpg","https://farm3.staticflickr.com/2905/13561453033_79196db696_s.jpg","https://farm3.staticflickr.com/2905/13561453033_79196db696.jpg","https://farm3.staticflickr.com/2905/13561453033_77064c2cbf_o.jpg","okfde",159280,"52.516642","13.388430",20
"Gisela Dutschmann (*1933)","Klaus Pätzmann, Urheber/in
Günter Boy, Urheber/in
 ","Haus an der Spree","Berlin, Mitte, Wallstraße","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","159423.jpg",2,"11/17/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Neubau
Haus an der Spree
Gästehaus des ZK der SED
Grünfläche
Blumenkübel
Parkplatz
PKWs u.a. Wolga GAZ-21
Straßenlaterne
Passanten",1970,"159423.jpg",13561382005,"https://farm8.staticflickr.com/7090/13561382005_2229d68888_t.jpg","https://farm8.staticflickr.com/7090/13561382005_2229d68888_m.jpg","https://farm8.staticflickr.com/7090/13561382005_2229d68888_s.jpg","https://farm8.staticflickr.com/7090/13561382005_2229d68888.jpg","https://farm8.staticflickr.com/7090/13561382005_6d263e1811_o.jpg","okfde",159423,"52.511850 ","13.407762",20
